transaction_id,client_id,montant,heure,jour_semaine,categorie,pays,canal,est_fraude,timestamp,delta_transaction,nb_transactions_24h,montant_moyen_30j
TXN0028397,12040,43.25,11,0,transport,US,carte_physique,0,2024-05-04 22:50:57,1770,3,69.96
TXN0088854,1591,29.89,11,4,sante,GB,carte_physique,0,2024-01-31 10:55:04,147,3,19.8
TXN0017041,3421,11.87,19,6,loisirs,MA,mobile,0,2024-02-02 16:21:06,4958,1,10.01
TXN0006365,9942,83.06,11,0,sante,MA,mobile,0,2024-05-10 02:24:43,7734,3,56.44
TXN0070539,5691,11.14,16,3,alimentation,ES,carte_physique,0,2024-06-14 08:32:22,351,2,7.48
TXN0043841,8885,56.36,21,0,loisirs,US,en_ligne,0,2024-05-14 23:59:55,1172,4,32.12
TXN0038780,13170,21.46,15,2,transport,GB,mobile,0,2024-02-28 07:00:36,2017,3,38.21
TXN0065406,5353,19.11,8,0,alimentation,US,en_ligne,0,2024-03-17 08:14:40,1311,5,22.88
TXN0085544,7011,28.95,14,0,alimentation,MA,carte_physique,0,2024-03-05 23:34:46,9229,1,29.23
TXN0089179,395,128.26,13,2,sante,MA,mobile,0,2024-02-17 11:57:36,1316,4,78.24
TXN0055302,1731,35.43,8,6,sante,MA,en_ligne,0,2024-05-27 22:53:44,1195,5,67.33
TXN0063132,13989,223.66,10,6,tech,FR,en_ligne,0,2024-04-10 15:15:46,7470,3,274.89
TXN0050874,2309,28.85,20,6,transport,MA,en_ligne,0,2024-05-15 14:20:32,5253,3,35.01
TXN0088470,4983,44.33,11,2,tech,DE,en_ligne,0,2024-02-18 07:47:17,11527,4,71.0
TXN0084429,473,13.1,22,6,voyage,MA,carte_physique,0,2024-06-15 05:34:03,278,4,17.34
TXN0004278,13655,3.75,15,4,loisirs,FR,en_ligne,0,2024-06-04 05:19:42,1030,2,2.38
TXN0052382,1392,56.07,21,6,alimentation,MA,mobile,0,2024-06-06 00:05:54,290,3,69.57
TXN0096381,8152,9.07,13,6,divers,GB,carte_physique,0,2024-06-28 11:05:41,1142,4,6.21
TXN0001975,3761,2.57,6,6,loisirs,MA,mobile,0,2024-04-02 03:47:11,5036,3,2.86
TXN0059989,2622,59.58,22,0,sante,FR,carte_physique,0,2024-06-21 13:40:00,2271,3,103.71
TXN0064794,1014,44.2,17,2,sante,MA,en_ligne,0,2024-06-18 00:29:43,1261,2,83.12
TXN0022417,9146,6.03,14,2,divers,MA,carte_physique,0,2024-04-29 17:16:43,2820,3,9.24
TXN0046752,462,72.06,19,3,loisirs,FR,en_ligne,0,2024-04-02 01:10:50,7570,2,108.88
TXN0034264,10261,156.44,21,0,alimentation,MA,en_ligne,0,2024-05-08 23:09:45,6534,3,81.01
TXN0045142,9757,4.74,13,1,loisirs,MA,mobile,0,2024-01-28 17:50:14,1386,2,5.5
TXN0031850,9681,69.31,20,4,tech,MA,en_ligne,0,2024-02-02 16:40:32,1135,0,71.09
TXN0090923,5210,386.91,11,1,loisirs,FR,carte_physique,0,2024-06-02 06:58:23,1725,3,441.92
TXN0097987,7345,300.16,21,1,alimentation,MA,en_ligne,0,2024-01-02 13:16:02,848,5,554.56
TXN0079986,4437,78.1,14,5,tech,MA,mobile,0,2024-01-24 01:43:26,1666,6,103.77
TXN0077782,7806,53.0,11,5,alimentation,FR,carte_physique,0,2024-05-24 11:44:37,1225,2,87.5
TXN0020230,7415,33.74,21,2,loisirs,MA,mobile,0,2024-01-25 06:20:55,887,5,51.14
TXN0012892,11664,17.55,20,3,alimentation,MA,carte_physique,0,2024-01-04 08:39:46,815,3,31.58
TXN0082767,1497,66.18,8,4,divers,MA,carte_physique,0,2024-01-16 08:12:22,2943,4,91.03
TXN0085036,2524,49.0,21,6,voyage,FR,carte_physique,0,2024-01-01 16:43:27,1026,2,36.68
TXN0071207,8452,6.38,12,1,alimentation,MA,carte_physique,0,2024-03-06 05:31:17,540,4,12.48
TXN0022377,4788,87.42,15,6,loisirs,MA,mobile,0,2024-05-27 13:35:21,604,1,165.5
TXN0004032,3675,364.8,8,6,alimentation,MA,carte_physique,0,2024-06-24 00:29:00,935,3,707.79
TXN0086106,3507,14.24,20,4,transport,MA,carte_physique,0,2024-03-29 04:49:35,1005,4,16.11
TXN0039256,4175,20.77,17,2,alimentation,FR,carte_physique,0,2024-04-08 14:56:07,6395,4,40.39
TXN0020990,7419,5.22,7,1,transport,MA,en_ligne,0,2024-06-19 04:34:15,17228,7,8.99
TXN0070789,14538,132.36,15,2,alimentation,MA,carte_physique,0,2024-03-02 07:59:23,2874,2,164.04
TXN0087689,2915,66.75,21,6,loisirs,MA,mobile,0,2024-01-24 15:41:14,715,4,106.61
TXN0021002,9841,16.11,7,6,alimentation,MA,carte_physique,0,2024-06-21 03:11:33,3249,5,31.46
TXN0044444,7738,164.75,13,6,alimentation,GB,en_ligne,0,2024-04-18 05:39:02,10616,4,215.98
TXN0005525,8567,291.08,18,1,voyage,FR,mobile,0,2024-02-05 12:01:18,2382,3,253.76
TXN0049051,10692,90.37,8,1,alimentation,MA,mobile,0,2024-04-19 19:20:50,5577,4,175.17
TXN0090275,14067,87.98,7,0,alimentation,MA,carte_physique,0,2024-04-07 22:51:34,627,4,158.89
TXN0094321,3917,12.12,21,0,divers,ES,en_ligne,0,2024-01-15 08:46:03,7964,3,21.76
TXN0019656,13118,80.1,14,2,divers,GB,en_ligne,0,2024-02-28 06:08:07,24,2,120.48
TXN0052000,10803,12.93,7,2,transport,FR,en_ligne,0,2024-01-02 16:39:52,2084,2,12.06
TXN0043508,1029,8.58,19,6,sante,ES,en_ligne,0,2024-05-03 03:33:19,3317,1,14.88
TXN0028556,4873,144.69,13,4,divers,MA,carte_physique,0,2024-01-21 08:15:31,6501,2,171.96
TXN0082414,2792,66.33,20,6,alimentation,MA,mobile,0,2024-03-26 04:15:54,2118,1,87.71
TXN0050363,8650,33.11,18,4,transport,MA,carte_physique,0,2024-01-20 17:35:08,13884,2,33.23
TXN0007113,12230,27.87,20,5,alimentation,MA,en_ligne,0,2024-06-02 12:41:36,13591,3,23.96
TXN0086850,13062,44.21,14,0,divers,MA,en_ligne,0,2024-02-07 13:10:37,1017,2,26.42
TXN0087763,4992,13.43,8,4,divers,DE,carte_physique,0,2024-04-11 14:02:38,295,1,17.46
TXN0090606,3337,106.26,9,2,tech,MA,en_ligne,0,2024-02-13 15:11:09,2824,1,134.76
TXN0044652,11502,26.43,18,3,tech,MA,carte_physique,0,2024-01-13 17:08:48,5335,2,18.76
TXN0058970,7440,111.8,17,1,transport,FR,carte_physique,0,2024-03-28 15:55:00,1952,3,131.27
TXN0006551,13224,55.52,20,3,transport,US,en_ligne,0,2024-06-23 08:48:35,1728,4,101.98
TXN0071032,13230,13.98,6,5,alimentation,FR,carte_physique,0,2024-02-03 06:31:00,7868,2,25.61
TXN0002578,10553,34.1,12,4,transport,ES,carte_physique,0,2024-01-30 09:16:23,5994,2,62.36
TXN0002133,4287,18.99,13,5,loisirs,MA,mobile,0,2024-02-21 20:57:16,3178,4,24.66
TXN0032027,14898,16.46,15,2,loisirs,MA,carte_physique,0,2024-03-14 02:20:47,1500,2,20.33
TXN0097287,1182,25.91,15,6,alimentation,FR,carte_physique,0,2024-03-19 03:22:42,7931,5,37.35
TXN0045839,13305,77.77,10,2,alimentation,DE,en_ligne,0,2024-05-28 08:45:02,2395,1,109.71
TXN0003758,2091,26.14,17,2,loisirs,ES,carte_physique,0,2024-01-23 15:34:09,2404,3,41.0
TXN0074957,6150,26.17,8,0,voyage,MA,mobile,0,2024-06-17 19:41:55,1057,1,27.32
TXN0081229,9834,181.08,20,6,divers,DE,en_ligne,0,2024-01-06 12:22:50,1604,4,331.41
TXN0030717,5352,58.24,21,5,alimentation,MA,carte_physique,0,2024-05-09 20:28:06,8788,3,64.41
TXN0005966,1949,19.07,11,6,loisirs,FR,carte_physique,0,2024-04-06 16:59:55,942,2,14.7
TXN0022974,13646,41.83,12,6,loisirs,DE,carte_physique,0,2024-04-04 03:23:48,2439,4,40.52
TXN0002034,7215,41.26,19,2,alimentation,MA,carte_physique,0,2024-01-04 12:11:48,4622,4,58.72
TXN0009450,13516,52.45,17,2,alimentation,GB,carte_physique,0,2024-02-24 16:15:23,5773,2,36.18
TXN0046322,13845,70.85,13,2,sante,ES,carte_physique,0,2024-01-20 09:35:42,1578,2,126.81
TXN0024580,8585,177.12,15,3,voyage,GB,carte_physique,0,2024-04-13 21:03:20,2653,5,332.32
TXN0001323,1343,63.26,19,1,alimentation,MA,carte_physique,0,2024-01-17 20:55:16,4176,2,125.01
TXN0086452,14801,75.48,7,6,voyage,US,mobile,0,2024-03-08 22:32:27,1718,1,95.68
TXN0014655,561,94.57,10,5,sante,MA,en_ligne,0,2024-06-17 00:34:09,127,4,134.47
TXN0013378,11592,8.12,10,4,alimentation,MA,en_ligne,0,2024-03-07 20:45:41,447,3,14.47
TXN0007584,11181,1.09,6,3,tech,US,en_ligne,0,2024-03-20 15:38:19,362,6,1.84
TXN0033582,5915,14.02,17,0,loisirs,FR,carte_physique,0,2024-06-11 08:13:27,1015,1,16.22
TXN0053183,13885,82.28,11,3,tech,MA,mobile,0,2024-04-20 01:17:07,183,2,112.78
TXN0045625,3355,58.78,13,4,tech,MA,carte_physique,0,2024-04-28 20:06:43,1973,1,102.33
TXN0068393,3362,24.62,19,5,alimentation,MA,carte_physique,0,2024-06-13 22:57:39,1380,3,17.77
TXN0096156,6288,122.04,15,6,sante,ES,carte_physique,0,2024-05-13 03:40:16,1770,3,84.75
TXN0015230,6860,60.43,21,6,divers,FR,carte_physique,0,2024-05-25 05:24:25,4614,1,30.49
TXN0029707,11252,8.48,22,2,alimentation,ES,carte_physique,0,2024-02-07 18:11:17,2785,2,12.31
TXN0080708,4581,2.45,22,4,alimentation,US,carte_physique,0,2024-04-29 07:13:28,2099,2,2.46
TXN0005819,3645,8.4,6,3,transport,MA,carte_physique,0,2024-04-23 09:11:21,6375,4,10.53
TXN0080496,4840,157.57,12,3,alimentation,ES,carte_physique,0,2024-05-28 12:38:59,1172,2,227.99
TXN0036295,3647,185.65,15,4,alimentation,MA,mobile,0,2024-01-26 19:56:18,76,2,271.99
TXN0064154,12099,142.08,10,5,loisirs,MA,carte_physique,0,2024-02-24 01:43:18,3524,3,235.21
TXN0004139,728,55.03,17,3,transport,DE,en_ligne,0,2024-05-13 18:07:26,1146,8,48.27
TXN0061243,10246,11.63,16,2,transport,GB,mobile,0,2024-06-23 11:19:12,3696,3,19.94
TXN0076388,1198,77.91,16,0,voyage,FR,en_ligne,0,2024-02-23 01:23:19,4990,4,119.13
TXN0004575,7930,232.55,17,2,transport,MA,carte_physique,0,2024-01-15 02:47:31,1187,7,262.2
TXN0007888,5931,91.94,13,3,tech,ES,carte_physique,0,2024-06-10 06:43:06,891,2,165.26
TXN0017943,2338,26.74,6,2,alimentation,ES,mobile,0,2024-02-24 07:35:39,81,5,32.61
TXN0031806,12369,16.74,19,3,alimentation,MA,en_ligne,0,2024-05-21 11:44:25,7589,1,18.42
TXN0072411,3398,2.61,6,6,sante,US,en_ligne,0,2024-06-10 05:30:10,2145,2,2.6
TXN0048374,5279,14.38,21,1,divers,US,en_ligne,0,2024-02-23 03:37:14,607,3,26.54
TXN0013004,2785,0.32,6,3,loisirs,FR,en_ligne,0,2024-05-03 14:58:20,4451,1,0.63
TXN0081461,14821,130.98,19,3,alimentation,MA,en_ligne,0,2024-05-14 05:06:01,6731,6,184.52
TXN0001578,5183,69.95,7,3,alimentation,ES,carte_physique,0,2024-05-17 10:51:09,377,3,64.3
TXN0085281,12180,86.27,17,4,alimentation,MA,carte_physique,0,2024-03-12 17:08:08,388,3,102.45
TXN0025648,9311,71.9,19,1,transport,MA,en_ligne,0,2024-05-13 23:00:07,3698,5,43.43
TXN0098784,14400,120.17,10,1,alimentation,ES,carte_physique,0,2024-05-16 01:53:06,1323,1,84.83
TXN0075113,13680,4.85,15,4,alimentation,FR,en_ligne,0,2024-03-07 07:30:54,5692,3,8.68
TXN0041636,12310,51.74,6,3,sante,FR,carte_physique,0,2024-03-09 23:12:37,3888,5,75.6
TXN0078568,4142,72.69,10,3,divers,US,en_ligne,0,2024-03-26 04:01:20,491,1,128.61
TXN0090951,5834,52.49,17,5,sante,MA,mobile,0,2024-05-20 05:01:34,8028,5,65.76
TXN0018380,7724,29.08,22,1,alimentation,US,en_ligne,0,2024-03-15 21:43:16,3358,4,43.15
TXN0027927,9448,48.13,19,1,alimentation,MA,carte_physique,0,2024-03-03 16:41:17,921,3,30.78
TXN0061546,3162,35.87,18,3,voyage,MA,carte_physique,0,2024-02-23 20:43:25,1667,5,53.52
TXN0061238,2298,151.41,19,5,loisirs,DE,carte_physique,0,2024-01-28 13:38:50,5523,0,114.86
TXN0009195,7323,131.0,14,6,tech,ES,en_ligne,0,2024-04-20 18:39:21,614,5,150.19
TXN0080711,13341,108.91,9,4,alimentation,MA,carte_physique,0,2024-01-10 23:58:05,3740,4,107.21
TXN0071039,11739,185.6,12,0,alimentation,MA,mobile,0,2024-05-11 13:33:41,9681,2,356.59
TXN0054328,1990,75.8,13,2,transport,FR,en_ligne,0,2024-05-08 19:15:32,569,4,84.43
TXN0034617,12140,41.89,22,0,loisirs,MA,carte_physique,0,2024-06-07 22:52:33,6,2,36.88
TXN0077177,1388,72.3,21,3,transport,MA,carte_physique,0,2024-06-28 11:08:21,4458,1,84.29
TXN0054517,1717,33.44,10,4,alimentation,MA,en_ligne,0,2024-02-19 14:30:54,17231,3,41.67
TXN0090905,5798,81.15,16,5,tech,MA,en_ligne,0,2024-04-26 00:47:10,4047,4,128.34
TXN0037454,3950,15.3,11,2,transport,US,mobile,0,2024-04-06 06:29:07,1021,4,16.29
TXN0037084,8455,60.12,15,0,divers,MA,carte_physique,0,2024-06-01 03:09:14,1724,4,98.82
TXN0034471,11379,36.58,10,1,loisirs,FR,carte_physique,0,2024-03-06 03:32:41,3542,1,32.99
TXN0027511,4926,5.91,12,1,loisirs,FR,en_ligne,0,2024-05-02 03:48:53,2596,3,11.02
TXN0049034,13538,241.19,18,4,transport,MA,en_ligne,0,2024-01-15 07:57:17,137,4,462.42
TXN0015108,10749,45.59,8,0,alimentation,MA,en_ligne,0,2024-05-10 03:40:53,3857,6,87.41
TXN0049106,11316,122.89,14,0,loisirs,MA,carte_physique,0,2024-06-19 23:36:47,1085,5,208.79
TXN0013778,4730,14.58,13,3,transport,MA,en_ligne,0,2024-05-30 15:44:13,2672,5,24.94
TXN0058651,10622,12.0,15,5,alimentation,FR,carte_physique,0,2024-03-27 08:17:47,2266,6,14.68
TXN0005140,14490,50.69,15,2,voyage,MA,en_ligne,0,2024-01-21 05:13:07,586,3,68.21
TXN0012672,3176,93.56,9,4,loisirs,DE,carte_physique,0,2024-03-13 10:46:10,2146,3,66.84
TXN0088539,6311,19.47,6,5,sante,MA,en_ligne,0,2024-03-11 22:19:34,3742,1,31.12
TXN0029397,6946,158.34,12,2,loisirs,GB,carte_physique,0,2024-05-19 06:26:24,6879,5,254.86
TXN0003433,7004,77.69,13,1,transport,FR,en_ligne,0,2024-02-25 05:17:26,2627,1,63.96
TXN0026899,13844,48.61,8,6,transport,MA,carte_physique,0,2024-06-08 19:05:35,1514,2,63.5
TXN0097527,11485,83.54,15,0,alimentation,FR,carte_physique,0,2024-05-31 14:18:32,1154,4,48.25
TXN0077804,6518,31.38,7,5,alimentation,MA,carte_physique,0,2024-05-06 01:00:46,2772,1,58.33
TXN0055141,7912,100.89,7,2,divers,MA,en_ligne,0,2024-03-22 16:48:50,1448,2,129.18
TXN0034632,7341,143.11,19,4,divers,FR,carte_physique,0,2024-03-11 23:56:16,2475,1,271.02
TXN0096457,5789,171.25,6,4,alimentation,MA,en_ligne,0,2024-03-30 11:50:36,438,3,153.0
TXN0023761,2788,24.64,17,1,transport,FR,mobile,0,2024-02-06 13:00:51,2452,1,45.52
TXN0030007,7614,12.6,10,1,loisirs,MA,en_ligne,0,2024-03-11 15:00:40,921,2,16.17
TXN0042182,6123,36.92,19,1,loisirs,FR,mobile,0,2024-02-26 05:38:13,2985,2,49.51
TXN0011131,7861,4.86,20,4,transport,FR,mobile,0,2024-04-13 06:25:48,12349,1,5.38
TXN0008587,11892,162.15,20,2,transport,MA,mobile,0,2024-06-04 05:06:16,3276,5,198.92
TXN0006964,1261,190.33,16,6,transport,MA,en_ligne,0,2024-06-25 15:12:50,729,2,142.31
TXN0053926,1987,9.14,21,2,loisirs,FR,mobile,0,2024-03-24 12:54:14,6035,3,15.7
TXN0089086,4724,89.49,11,1,loisirs,FR,en_ligne,0,2024-06-19 03:56:23,7498,1,71.82
TXN0070280,4723,146.05,10,5,voyage,MA,mobile,0,2024-02-03 16:59:38,1350,5,227.82
TXN0021023,2649,47.73,21,4,loisirs,FR,carte_physique,0,2024-06-14 20:43:36,892,3,26.41
TXN0056410,1105,1.45,22,2,sante,ES,mobile,0,2024-03-31 14:02:48,819,2,0.94
TXN0012852,12046,84.41,7,5,voyage,DE,carte_physique,0,2024-02-08 08:33:00,3582,2,46.59
TXN0053361,11032,89.27,15,5,alimentation,MA,mobile,0,2024-03-02 11:23:51,793,2,133.7
TXN0092838,3853,17.45,19,0,voyage,DE,carte_physique,0,2024-01-29 05:13:52,681,2,31.94
TXN0075951,7823,45.65,9,6,sante,MA,en_ligne,0,2024-04-24 06:35:43,8271,4,57.16
TXN0069798,8467,8.24,20,4,alimentation,MA,en_ligne,0,2024-04-13 02:07:04,1288,3,14.07
TXN0037600,4151,21.39,18,5,sante,FR,en_ligne,0,2024-01-14 06:31:45,215,3,21.46
TXN0045130,3121,30.19,7,3,loisirs,ES,carte_physique,0,2024-02-29 00:06:56,2853,2,34.02
TXN0015864,7645,49.12,16,4,tech,FR,carte_physique,0,2024-03-18 08:01:39,7956,0,32.42
TXN0049542,456,2.38,9,1,transport,MA,carte_physique,0,2024-02-22 10:26:12,919,3,2.89
TXN0060970,11885,49.41,10,5,alimentation,MA,mobile,0,2024-05-13 07:20:08,1070,3,61.49
TXN0022928,153,11.63,10,4,tech,MA,carte_physique,0,2024-03-20 00:00:41,2269,5,19.71
TXN0029042,7931,126.09,10,6,loisirs,MA,carte_physique,0,2024-01-23 03:37:11,6197,1,82.62
TXN0023647,19,163.41,17,3,alimentation,MA,mobile,0,2024-03-30 01:58:54,2266,5,145.99
TXN0018505,2487,12.1,17,5,transport,MA,carte_physique,0,2024-03-05 16:32:42,650,1,23.19
TXN0085093,8496,191.89,14,5,divers,MA,mobile,0,2024-01-21 21:04:00,1480,2,116.31
TXN0048661,12888,138.89,10,6,alimentation,FR,carte_physique,0,2024-02-24 10:46:07,3655,4,156.92
TXN0083263,11484,208.42,15,5,divers,MA,mobile,0,2024-06-01 12:11:48,2404,3,198.57
TXN0011958,3401,87.75,21,0,alimentation,ES,carte_physique,0,2024-06-21 19:53:27,576,2,54.49
TXN0039999,694,24.75,9,4,divers,US,mobile,0,2024-02-07 10:49:56,473,4,34.48
TXN0093860,11341,99.77,13,6,transport,MA,mobile,0,2024-02-23 18:20:30,488,2,148.74
TXN0051200,12873,0.77,20,4,alimentation,MA,carte_physique,0,2024-04-30 01:17:03,1422,3,1.16
TXN0026562,8463,172.89,14,2,sante,MA,mobile,0,2024-01-13 21:55:30,1341,6,293.9
TXN0036411,2816,80.88,20,5,alimentation,MA,mobile,0,2024-02-18 00:17:29,3685,1,88.32
TXN0061115,5131,69.49,12,2,tech,FR,carte_physique,0,2024-02-18 02:24:45,5512,4,92.5
TXN0070753,2824,35.09,17,3,transport,MA,en_ligne,0,2024-03-01 22:33:45,5529,4,56.97
TXN0009318,5962,83.1,14,1,sante,FR,carte_physique,0,2024-04-28 15:40:21,4331,2,95.58
TXN0039393,7802,156.5,19,3,transport,GB,en_ligne,0,2024-05-13 22:37:19,2475,2,217.31
TXN0085082,2412,12.18,8,5,alimentation,FR,carte_physique,0,2024-06-19 11:22:04,7842,1,8.65
TXN0075371,6147,45.21,11,1,alimentation,FR,carte_physique,0,2024-02-26 00:46:35,5188,9,28.12
TXN0093551,7701,13.86,16,6,tech,MA,carte_physique,0,2024-01-08 22:30:17,703,5,14.78
TXN0023201,6670,147.03,8,1,alimentation,MA,carte_physique,0,2024-02-16 21:30:20,4687,4,139.17
TXN0067721,4200,73.49,15,0,alimentation,FR,carte_physique,0,2024-02-29 01:25:17,3107,0,94.43
TXN0077473,7553,87.6,16,3,tech,MA,en_ligne,0,2024-04-06 13:52:31,3343,3,142.31
TXN0074726,2105,63.75,19,2,loisirs,US,mobile,0,2024-01-09 04:28:11,2990,1,101.65
TXN0090420,792,199.75,15,1,alimentation,MA,mobile,0,2024-01-03 04:15:54,2660,8,107.54
TXN0036428,7159,101.26,17,3,transport,ES,carte_physique,0,2024-05-28 07:17:13,900,4,58.09
TXN0079100,13942,129.2,9,0,alimentation,FR,en_ligne,0,2024-04-01 16:40:14,1163,6,95.65
TXN0059661,11571,72.03,6,4,tech,MA,carte_physique,0,2024-05-20 16:32:27,1494,5,72.94
TXN0003971,6417,102.45,16,1,voyage,FR,en_ligne,0,2024-02-23 15:35:50,1846,2,87.1
TXN0099537,2478,252.29,17,3,voyage,FR,mobile,0,2024-04-23 10:36:35,7422,2,435.99
TXN0031947,12312,0.14,15,2,alimentation,FR,carte_physique,0,2024-03-19 17:15:29,2984,3,0.21
TXN0035845,9949,46.63,22,5,voyage,GB,en_ligne,0,2024-03-14 05:23:50,4456,2,32.09
TXN0011521,12086,95.59,6,0,tech,MA,en_ligne,0,2024-04-26 15:54:34,5961,3,106.87
TXN0076186,11211,30.97,16,0,alimentation,DE,carte_physique,0,2024-04-15 22:05:41,467,0,48.38
TXN0016388,9488,8.3,19,1,loisirs,DE,en_ligne,0,2024-06-20 15:56:07,4760,2,16.0
TXN0060326,11522,32.46,8,6,sante,MA,en_ligne,0,2024-02-10 21:32:14,2920,7,42.25
TXN0019213,10408,84.51,10,4,loisirs,US,carte_physique,0,2024-01-05 11:43:58,1523,7,125.76
TXN0058761,2508,12.91,10,6,alimentation,FR,mobile,0,2024-01-16 14:17:54,6166,4,18.03
TXN0061372,766,102.27,14,4,tech,MA,carte_physique,0,2024-03-21 11:00:10,787,2,104.33
TXN0050679,8804,87.5,21,3,divers,MA,mobile,0,2024-02-09 08:57:03,5351,3,168.58
TXN0061149,10137,21.14,22,5,alimentation,MA,carte_physique,0,2024-02-01 18:45:44,1523,3,32.48
TXN0093508,12708,110.75,17,3,alimentation,MA,en_ligne,0,2024-04-30 04:57:16,1243,2,163.3
TXN0031382,8996,15.36,13,5,transport,MA,mobile,0,2024-06-10 17:58:45,2351,3,25.67
TXN0065815,2655,148.42,16,2,alimentation,MA,en_ligne,0,2024-04-28 10:25:48,3468,5,102.96
TXN0007555,2173,93.87,15,5,sante,MA,en_ligne,0,2024-01-14 17:22:08,2442,3,87.06
TXN0043191,5400,35.43,22,6,transport,MA,en_ligne,0,2024-01-30 02:25:18,8510,2,18.65
TXN0085088,426,51.71,15,1,alimentation,MA,carte_physique,0,2024-01-09 16:25:27,1011,3,87.6
TXN0099373,480,8.9,7,3,transport,MA,mobile,0,2024-02-19 15:49:12,4425,3,9.99
TXN0065579,12610,154.73,18,0,sante,MA,carte_physique,0,2024-05-18 07:42:05,1611,1,200.86
TXN0065535,10735,22.21,9,3,alimentation,FR,mobile,0,2024-06-25 19:42:59,3290,6,42.79
TXN0027902,788,18.1,19,3,alimentation,MA,carte_physique,0,2024-02-24 05:46:36,5945,2,35.78
TXN0061647,6823,15.83,8,0,sante,MA,carte_physique,0,2024-04-21 14:47:46,4630,6,21.11
TXN0084653,3239,29.3,18,2,alimentation,FR,carte_physique,0,2024-03-29 08:38:06,8,1,58.01
TXN0001681,8706,115.56,22,6,alimentation,FR,en_ligne,0,2024-02-01 05:40:48,2382,3,132.27
TXN0094282,5228,46.6,7,6,alimentation,MA,mobile,0,2024-03-16 16:25:33,61,2,91.36
TXN0002084,975,21.2,18,1,divers,FR,carte_physique,0,2024-04-18 13:20:03,7569,1,24.91
TXN0058193,11584,206.56,12,5,alimentation,DE,carte_physique,0,2024-02-22 12:22:54,3549,1,246.8
TXN0095451,13009,2.38,20,6,tech,ES,mobile,0,2024-01-07 23:52:21,280,0,3.93
TXN0068039,1908,58.76,7,1,loisirs,FR,en_ligne,0,2024-03-07 09:06:23,2661,3,98.55
TXN0080181,4634,70.51,10,6,alimentation,MA,mobile,0,2024-05-20 08:15:44,2854,1,58.71
TXN0013560,7371,31.41,14,0,sante,ES,mobile,0,2024-01-18 15:04:30,7326,1,30.16
TXN0021992,7615,148.48,12,1,alimentation,MA,en_ligne,0,2024-02-17 07:32:32,1612,1,99.3
TXN0048342,9211,30.39,16,3,divers,FR,carte_physique,0,2024-02-17 03:34:21,7285,4,20.97
TXN0009725,13342,15.18,16,4,sante,FR,carte_physique,0,2024-03-11 13:45:04,3525,2,10.32
TXN0031405,14619,85.48,20,3,voyage,MA,carte_physique,0,2024-02-04 23:22:25,9,3,78.78
TXN0064646,12281,21.6,7,4,alimentation,GB,mobile,0,2024-03-29 19:35:45,5070,5,20.46
TXN0031465,4551,73.82,10,0,sante,MA,carte_physique,0,2024-04-11 13:12:55,11150,2,69.6
TXN0057918,4675,21.89,14,1,alimentation,ES,mobile,0,2024-02-03 15:25:09,522,3,42.52
TXN0012154,2935,20.26,7,2,transport,MA,carte_physique,0,2024-05-22 10:15:21,7228,2,37.37
TXN0031665,11910,169.31,16,6,transport,FR,carte_physique,0,2024-03-09 10:01:48,1990,2,184.11
TXN0087420,10773,122.65,16,0,alimentation,MA,carte_physique,0,2024-01-09 14:22:12,675,3,200.24
TXN0086670,11089,32.9,8,3,loisirs,MA,mobile,0,2024-05-06 04:47:31,6800,0,56.26
TXN0047239,6724,110.1,11,2,alimentation,ES,carte_physique,0,2024-01-14 23:57:05,461,1,175.73
TXN0054178,3680,33.19,12,0,voyage,FR,en_ligne,0,2024-06-08 22:54:37,765,4,41.42
TXN0096154,273,35.23,14,6,transport,MA,carte_physique,0,2024-06-23 05:03:56,312,2,56.56
TXN0089096,10546,246.81,19,2,alimentation,MA,en_ligne,0,2024-02-02 09:50:45,556,3,465.01
TXN0052304,13993,186.45,10,1,transport,MA,carte_physique,0,2024-06-27 02:32:05,11476,3,261.95
TXN0003070,13982,244.74,13,3,divers,MA,en_ligne,0,2024-03-24 20:44:16,3227,5,218.57
TXN0090772,5366,3.93,6,4,alimentation,MA,carte_physique,0,2024-06-25 03:17:01,7751,6,2.02
TXN0079279,9225,149.67,6,1,tech,MA,carte_physique,0,2024-03-31 07:20:52,1837,3,203.35
TXN0003120,12380,46.49,10,2,voyage,FR,mobile,0,2024-02-14 18:23:06,2127,3,31.49
TXN0098849,8929,187.17,14,4,loisirs,FR,carte_physique,0,2024-06-07 16:50:48,4006,2,337.73
TXN0059604,13329,60.61,21,2,tech,FR,carte_physique,0,2024-05-18 21:08:06,2948,3,87.74
TXN0088419,10275,101.16,12,4,transport,MA,carte_physique,0,2024-02-16 04:10:45,6062,6,191.34
TXN0088490,4717,16.86,20,1,alimentation,ES,carte_physique,0,2024-02-20 17:41:53,1404,2,14.51
TXN0066270,13357,71.48,20,4,transport,ES,carte_physique,0,2024-03-05 14:10:54,1870,2,85.47
TXN0090196,13008,194.19,13,5,transport,MA,en_ligne,0,2024-06-10 16:14:17,9847,2,158.87
TXN0076177,8372,180.62,12,5,loisirs,ES,carte_physique,0,2024-04-21 15:44:08,5138,4,169.18
TXN0027905,10302,162.68,15,3,divers,MA,carte_physique,0,2024-02-26 04:29:14,4966,4,147.55
TXN0021923,4186,36.84,20,6,transport,MA,carte_physique,0,2024-03-07 07:06:27,520,3,26.77
